row,id,track,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,valence
4503.000,1Yp16rwCxTScYhK5ThYUZR,"Everybody's Talkin' - From ""Midnight Cowboy""",0.235,0.402,164813,0.493,3.05E-05,4.000,0.229,-9.99,1.000,0.0357,124.103,,https://api.spotify.com/v1/tracks/1Yp16rwCxTScYhK5ThYUZR,0.692
4504.000,5KwbWPmwnOoXNqdMhh2S3m,Sunny Afternoon,0.19,0.564,213240,0.535,0,0.000,0.0674,-7.13,1.000,0.0267,124.224,,https://api.spotify.com/v1/tracks/5KwbWPmwnOoXNqdMhh2S3m,0.463
4505.000,1YGKUHiQ6b4I6yXy9IONc5,Everybody Needs Somebody To Love - Mono / Remastered / Version 2,0.236,0.533,304707,0.781,0.0225,2.000,0.154,-5.665,1.000,0.074,177.917,,https://api.spotify.com/v1/tracks/1YGKUHiQ6b4I6yXy9IONc5,0.785
4506.000,40XXjm2pU6LGZkLq5VmkaQ,Everlasting Love,0.266,0.497,182667,0.569,0,9.000,0.336,-10.632,1.000,0.0386,120.531,,https://api.spotify.com/v1/tracks/40XXjm2pU6LGZkLq5VmkaQ,0.811
4507.000,3ZFBeIyP41HhnALjxWy1pR,A Day In The Life - Remastered,0.29,0.364,337413,0.457,0.000106,4.000,0.922,-14.162,0.000,0.0675,163.219,,https://api.spotify.com/v1/tracks/3ZFBeIyP41HhnALjxWy1pR,0.175
4508.000,2zyB2N2T1qLKqKwl6WKeZp,"Raindrops Keep Fallin' On My Head - From ""Butch Cassidy And The Sundance Kid"" Soundtrack",0.804,0.706,177800,0.206,0.00939,5.000,0.0963,-22.008,1.000,0.043,108.817,,https://api.spotify.com/v1/tracks/2zyB2N2T1qLKqKwl6WKeZp,0.62
4509.000,39zODpVtRvghMyfNjZ3BVK,Stuck on You,0.758,0.647,139640,0.513,8.64E-06,7.000,0.108,-12.372,1.000,0.0421,131.641,,https://api.spotify.com/v1/tracks/39zODpVtRvghMyfNjZ3BVK,0.955
4510.000,1zGk1kgAxCpg6PHjGuLe4J,Pinball Wizard,0.0192,0.543,180943,0.715,0,2.000,0.256,-8.89,1.000,0.0356,124.011,,https://api.spotify.com/v1/tracks/1zGk1kgAxCpg6PHjGuLe4J,0.468
4511.000,3dJOeDZEjrHaOgzV6iHeYb,Sweets for My Sweet,0.639,0.463,150013,0.891,0,0.000,0.34,-7.894,1.000,0.0572,126.741,,https://api.spotify.com/v1/tracks/3dJOeDZEjrHaOgzV6iHeYb,0.908
4512.000,0V1hBXTdYOWv3N2FVzG3OM,Don't Let Me Be Misunderstood,0.146,0.546,145693,0.568,0,11.000,0.77,-9.604,0.000,0.0285,112.584,,https://api.spotify.com/v1/tracks/0V1hBXTdYOWv3N2FVzG3OM,0.488
4513.000,14XWXWv5FoCbFzLksawpEe,Riders On The Storm,0.25,0.549,434720,0.722,0.0138,11.000,0.11,-11.729,0.000,0.0283,103.885,,https://api.spotify.com/v1/tracks/14XWXWv5FoCbFzLksawpEe,0.716
4514.000,2GbePPrWWSRxcmW6QRSPae,Piece of My Heart,0.139,0.467,157267,0.783,0.0214,8.000,0.08,-5.207,1.000,0.0528,160.841,,https://api.spotify.com/v1/tracks/2GbePPrWWSRxcmW6QRSPae,0.591
4515.000,2AvMA7gOOhQpDDUjBs89ap,Where Do You Go To (My Lovely),0.805,0.408,284707,0.436,1.72E-06,0.000,0.305,-7.712,1.000,0.0345,175.024,,https://api.spotify.com/v1/tracks/2AvMA7gOOhQpDDUjBs89ap,0.474
4516.000,6RJK553YhstRzyKA4mug09,The Letter,0.252,0.638,112800,0.428,0,9.000,0.132,-12.156,0.000,0.0687,139.434,,https://api.spotify.com/v1/tracks/6RJK553YhstRzyKA4mug09,0.901
4517.000,3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,0.729,0.483,369600,0.721,0,0.000,0.189,-6.836,1.000,0.032,95.261,,https://api.spotify.com/v1/tracks/3AhXZa8sUQht0UEdBJgpGc,0.562
4518.000,5uvosCdMlFdTXhoazkTI5R,Light My Fire,0.369,0.413,429760,0.725,2.16E-05,3.000,0.0905,-5.787,0.000,0.0324,124.618,,https://api.spotify.com/v1/tracks/5uvosCdMlFdTXhoazkTI5R,0.44
4519.000,0mbS3VwRbO6HVBMPXnzOGA,To Love Somebody,0.716,0.405,182000,0.378,7.23E-06,9.000,0.289,-12.342,1.000,0.0304,90.851,,https://api.spotify.com/v1/tracks/0mbS3VwRbO6HVBMPXnzOGA,0.563
4520.000,1ZCN1OVTk5LbbdEWhgWfpW,He Ain't Heavy He's My Brother,0.444,0.319,258800,0.275,0.000365,7.000,0.183,-13.195,1.000,0.0303,75.754,,https://api.spotify.com/v1/tracks/1ZCN1OVTk5LbbdEWhgWfpW,0.253
4521.000,1GLmaPfulP0BrfijohQpN5,Don't Worry Baby - Remastered 2001,0.0666,0.487,169933,0.464,0.00531,4.000,0.105,-9.821,1.000,0.03,121.242,,https://api.spotify.com/v1/tracks/1GLmaPfulP0BrfijohQpN5,0.851
4522.000,66FSV5dLK5sNLZ00IfHxfD,Bad Moon Rising,0.0543,0.641,141600,0.774,1.05E-05,2.000,0.0473,-5.916,1.000,0.0278,89.787,,https://api.spotify.com/v1/tracks/66FSV5dLK5sNLZ00IfHxfD,0.942
4523.000,3RkQ3UwOyPqpIiIvGVewuU,Mr. Tambourine Man,0.794,0.39,330533,0.31,0,5.000,0.379,-14.545,1.000,0.0676,177.515,,https://api.spotify.com/v1/tracks/3RkQ3UwOyPqpIiIvGVewuU,0.584
4524.000,4GipxMgLhzh1cFW5U1HH6t,What the World Needs Now Is Love,0.915,0.574,190480,0.364,9.98E-06,11.000,0.137,-9.672,0.000,0.0365,112.094,,https://api.spotify.com/v1/tracks/4GipxMgLhzh1cFW5U1HH6t,0.398
4525.000,6D8XU0jy6H0ra9oGdAJ64M,Love Child,0.49,0.558,175493,0.733,1.34E-05,9.000,0.345,-7.237,0.000,0.032,104.582,,https://api.spotify.com/v1/tracks/6D8XU0jy6H0ra9oGdAJ64M,0.625
4526.000,4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand - Remastered 2015,0.386,0.49,145747,0.715,0,7.000,0.311,-5.549,1.000,0.0476,130.726,,https://api.spotify.com/v1/tracks/4pbG9SUmWIvsROVLF0zF9s,0.866
4527.000,7ny2ATvjtKszCpLpfsGnVQ,A Hard Rain's A-Gonna Fall,0.919,0.567,412200,0.198,0.000871,4.000,0.135,-18.681,1.000,0.0327,92.467,,https://api.spotify.com/v1/tracks/7ny2ATvjtKszCpLpfsGnVQ,0.321
4528.000,1NeKY4qWsCnhY8fvhwQa7q,Didn't I (Blow Your Mind This Time),0.795,0.484,201067,0.59,0.00306,9.000,0.155,-6.663,1.000,0.0283,140.588,,https://api.spotify.com/v1/tracks/1NeKY4qWsCnhY8fvhwQa7q,0.324
4529.000,72Z17vmmeQKAg8bptWvpVG,Space Oddity - 2015 Remastered Version,0.0748,0.299,318813,0.443,0.000138,0.000,0.177,-12.621,1.000,0.0346,139.539,,https://api.spotify.com/v1/tracks/72Z17vmmeQKAg8bptWvpVG,0.434
4530.000,0sDqo9UPzPUtu9wEkI3zRB,The Weight - Remastered,0.225,0.63,278627,0.519,4.30E-06,9.000,0.0974,-10.997,1.000,0.0528,143.942,,https://api.spotify.com/v1/tracks/0sDqo9UPzPUtu9wEkI3zRB,0.502
4531.000,2PuUFT13yCzUOZun94WOXv,Suite: Judy Blue Eyes - Remastered,0.469,0.451,444053,0.364,0,9.000,0.197,-13.126,1.000,0.0436,154.206,,https://api.spotify.com/v1/tracks/2PuUFT13yCzUOZun94WOXv,0.298
4532.000,6FRwDxXsvSasw0y2eDArsz,Sunshine Of Your Love,0.475,0.684,250000,0.481,6.57E-05,2.000,0.118,-12.59,1.000,0.0384,115.078,,https://api.spotify.com/v1/tracks/6FRwDxXsvSasw0y2eDArsz,0.784
4533.000,7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,0.000385,0.295,271280,0.584,0.218,9.000,0.0996,-6.696,0.000,0.0345,117.2,,https://api.spotify.com/v1/tracks/7BY005dacJkbO6EPiOh2wb,0.228
4534.000,7s25THrKz86DM225dOYwnr,Respect,0.164,0.805,147600,0.558,2.20E-05,0.000,0.0546,-5.226,1.000,0.041,114.95,,https://api.spotify.com/v1/tracks/7s25THrKz86DM225dOYwnr,0.965
4535.000,4uYwlMp841PLJmj1gJJwIq,"Lay, Lady, Lay",0.356,0.52,197093,0.179,0.00344,11.000,0.131,-21.976,0.000,0.0454,155.746,,https://api.spotify.com/v1/tracks/4uYwlMp841PLJmj1gJJwIq,0.407
4536.000,2W5UG7uGle3SlZiyzEGxls,Sealed with a Kiss,0.708,0.431,168867,0.379,1.74E-05,5.000,0.181,-9.59,0.000,0.0262,86.172,,https://api.spotify.com/v1/tracks/2W5UG7uGle3SlZiyzEGxls,0.665
4537.000,2GAIycsMaDVtMtdvxzR2xI,Bohemian Rhapsody - Remastered 2011,0.288,0.392,354320,0.402,0,0.000,0.243,-9.961,0.000,0.0536,143.883,,https://api.spotify.com/v1/tracks/2GAIycsMaDVtMtdvxzR2xI,0.228
4538.000,5CQ30WqJwcep0pYcV4AMNc,Stairway To Heaven,0.58,0.338,482830,0.34,0.0032,9.000,0.116,-12.049,0.000,0.0339,82.433,,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,0.197
4539.000,40riOy7x9W7GXjyGp4pjAv,Hotel California - Remastered,0.00574,0.579,391376,0.508,0.000494,2.000,0.0575,-9.484,1.000,0.027,147.125,,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,0.609
4540.000,5jzma6gCzYtKB1DbEwFZKH,London Calling - Remastered,0.123,0.651,200480,0.801,0,0.000,0.0825,-7.34,1.000,0.0513,133.763,,https://api.spotify.com/v1/tracks/5jzma6gCzYtKB1DbEwFZKH,0.776
4541.000,6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,0.0551,0.657,168827,0.932,0,1.000,0.047,-5.819,1.000,0.0992,144.751,,https://api.spotify.com/v1/tracks/6KTv0Z8BmVqM7DPxbGzpVC,0.888
4542.000,02DurCgOvDdX0uKEjqcl3W,Who Are You,0.299,0.653,381627,0.631,0.00265,9.000,0.0627,-11.334,1.000,0.0461,156.32,,https://api.spotify.com/v1/tracks/02DurCgOvDdX0uKEjqcl3W,0.516
4543.000,0LrwgdLsFaWh9VXIjBRe8t,Changes - 2015 Remastered Version,0.505,0.547,217747,0.308,0,0.000,0.109,-11.75,1.000,0.0377,114.719,,https://api.spotify.com/v1/tracks/0LrwgdLsFaWh9VXIjBRe8t,0.41
4544.000,3Bh6uInhcVBVvLraGZdkKD,Who'll Stop The Rain,0.0424,0.598,147493,0.797,0.000407,7.000,0.0717,-6.793,1.000,0.0332,123.566,,https://api.spotify.com/v1/tracks/3Bh6uInhcVBVvLraGZdkKD,0.622
4545.000,1IqFh00G2kvvMm8pRMpehA,Me and Bobby McGee,0.302,0.453,271333,0.464,5.96E-05,2.000,0.152,-10.96,1.000,0.0431,93.19,,https://api.spotify.com/v1/tracks/1IqFh00G2kvvMm8pRMpehA,0.658
4546.000,52dm9op3rbfAkc1LGXgipW,Wild Horses,0.669,0.371,341773,0.404,0.00453,7.000,0.0805,-6.452,1.000,0.0255,74.386,,https://api.spotify.com/v1/tracks/52dm9op3rbfAkc1LGXgipW,0.153
4547.000,7pKfPomDEeI4TPT6EOYjn9,Imagine - Remastered 2010,0.907,0.547,187867,0.257,0.183,0.000,0.0935,-12.358,1.000,0.0252,75.752,,https://api.spotify.com/v1/tracks/7pKfPomDEeI4TPT6EOYjn9,0.169
4548.000,5MxNLUsfh7uzROypsoO5qe,Dream On,0.388,0.307,266960,0.433,9.08E-05,1.000,0.332,-10.057,1.000,0.029,160.9,,https://api.spotify.com/v1/tracks/5MxNLUsfh7uzROypsoO5qe,0.224
4549.000,0SYRVn2YF7HBscQEmlkpTI,Roxanne - Remastered 2003,0.026,0.608,191947,0.746,2.39E-06,0.000,0.043,-8.851,1.000,0.354,134.03,,https://api.spotify.com/v1/tracks/0SYRVn2YF7HBscQEmlkpTI,0.745
4550.000,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,0.0591,0.573,208400,0.913,0.00173,6.000,0.156,-4.793,0.000,0.132,115.715,,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,0.422
4551.000,6FsQrRpBLgsrFeAeiQqytm,Bang a Gong (Get It On) - Remastered Version,0.157,0.729,267000,0.818,0.285,2.000,0.195,-9.992,1.000,0.0732,125.811,,https://api.spotify.com/v1/tracks/6FsQrRpBLgsrFeAeiQqytm,0.907
4552.000,5SAUIWdZ04OxYfJFDchC7S,Smoke On the Water,0.0983,0.632,342173,0.586,0.581,0.000,0.0535,-11.333,1.000,0.0284,114.243,,https://api.spotify.com/v1/tracks/5SAUIWdZ04OxYfJFDchC7S,0.89
4553.000,4YMQXzscifAREG0a7KNGhB,Black Magic Woman,0.676,0.489,196467,0.349,0.0789,2.000,0.0866,-14.295,0.000,0.0323,124.348,,https://api.spotify.com/v1/tracks/4YMQXzscifAREG0a7KNGhB,0.622
4554.000,5xD021bM8VbqrhCVhxRozx,Message In A Bottle - Remastered 2003,0.0338,0.582,290280,0.81,1.68E-05,1.000,0.202,-7.024,0.000,0.0396,151.006,,https://api.spotify.com/v1/tracks/5xD021bM8VbqrhCVhxRozx,0.875
4555.000,5EWPGh7jbTNO2wakv8LjUI,Free Bird,0.0765,0.252,547107,0.844,0.00018,0.000,0.084,-8.121,1.000,0.0572,118.158,,https://api.spotify.com/v1/tracks/5EWPGh7jbTNO2wakv8LjUI,0.351
4556.000,3ykSdTGmYPFl8pDBXer1zG,Cocaine,0.0607,0.699,221640,0.502,0.0337,9.000,0.317,-12.526,1.000,0.0278,105.266,,https://api.spotify.com/v1/tracks/3ykSdTGmYPFl8pDBXer1zG,0.676
4557.000,0UAJH0k4k3slcE83a9UGCe,Lola - Coca Cola Version,0.582,0.474,241040,0.917,0.231,9.000,0.201,-4.19,1.000,0.0395,152.113,,https://api.spotify.com/v1/tracks/0UAJH0k4k3slcE83a9UGCe,0.902
4558.000,3qT4bUD1MaWpGrTwcvguhb,Black Dog,0.396,0.437,295387,0.864,0.0314,4.000,0.242,-7.842,0.000,0.0904,81.394,,https://api.spotify.com/v1/tracks/3qT4bUD1MaWpGrTwcvguhb,0.749
4559.000,4KcH1ZRV2W1q7Flq0QqC76,Blitzkrieg Bop - 2016 Remastered Version,0.000269,0.385,134467,0.783,0.47,9.000,0.108,-2.533,1.000,0.233,176.701,,https://api.spotify.com/v1/tracks/4KcH1ZRV2W1q7Flq0QqC76,0.902
4560.000,1JkZg3eMQTmTn93E8Yd3UL,I Want You to Want Me,0.78,0.806,191227,0.462,0.0134,2.000,0.15,-12.778,1.000,0.0298,92.726,,https://api.spotify.com/v1/tracks/1JkZg3eMQTmTn93E8Yd3UL,0.736
4561.000,6PmckFG2BhEELc5OM7O7DS,Black Diamond,0.0889,0.321,313467,0.627,0.00878,8.000,0.0699,-9.509,0.000,0.0542,132.855,,https://api.spotify.com/v1/tracks/6PmckFG2BhEELc5OM7O7DS,0.141
4562.000,7kNNylJ1kswWbHeRM6UDuE,Blinded By The Light,0.291,0.456,428133,0.696,0.000207,5.000,0.0853,-10,1.000,0.0653,142.156,,https://api.spotify.com/v1/tracks/7kNNylJ1kswWbHeRM6UDuE,0.508
4563.000,7MRyJPksH3G2cXHN8UKYzP,American Girl,0.448,0.55,214733,0.824,0.000127,2.000,0.366,-5.988,1.000,0.0334,114.512,,https://api.spotify.com/v1/tracks/7MRyJPksH3G2cXHN8UKYzP,0.777
4564.000,05uGBKRCuePsf43Hfm0JwX,Brain Damage,0.0726,0.322,226667,0.265,0.34,2.000,0.366,-13.398,1.000,0.0302,133.577,,https://api.spotify.com/v1/tracks/05uGBKRCuePsf43Hfm0JwX,0.207
4565.000,5HNCy40Ni5BZJFw1TKzRsC,Comfortably Numb,0.15,0.472,382297,0.366,0.308,11.000,0.0837,-12.595,0.000,0.0286,127.167,,https://api.spotify.com/v1/tracks/5HNCy40Ni5BZJFw1TKzRsC,0.171
4566.000,6hTcuIQa0sxrrByu9wTD7s,Born to Run,0.00501,0.27,269920,0.944,2.05E-05,4.000,0.116,-4.199,1.000,0.0975,146.347,,https://api.spotify.com/v1/tracks/6hTcuIQa0sxrrByu9wTD7s,0.606
4567.000,2kkvB3RNRzwjFdGhaUA0tz,Layla - 40th Anniversary Version / 2010 Remastered,0.584,0.394,423840,0.918,0.332,1.000,0.309,-3.743,1.000,0.0709,115.646,,https://api.spotify.com/v1/tracks/2kkvB3RNRzwjFdGhaUA0tz,0.479
4568.000,4alHo6RGd0D3OUbTPExTHN,Just What I Needed,0.0152,0.619,225627,0.579,6.40E-05,4.000,0.0858,-9.307,1.000,0.0473,127.224,,https://api.spotify.com/v1/tracks/4alHo6RGd0D3OUbTPExTHN,0.69
4569.000,3LoDeIbiR12sAznmpNEmKA,Anarchy In The U.K.,0.0422,0.323,211973,0.978,0.00019,5.000,0.201,-3.841,1.000,0.118,134.222,,https://api.spotify.com/v1/tracks/3LoDeIbiR12sAznmpNEmKA,0.168
4570.000,2QgWuCtBpNIpl5trmKCxRf,American Pie,0.6,0.527,515867,0.509,0,7.000,0.144,-10.893,1.000,0.0628,138.317,,https://api.spotify.com/v1/tracks/2QgWuCtBpNIpl5trmKCxRf,0.497
4571.000,5UuikgHTxSRFRnC0zXx10i,Aqualung,0.0667,0.48,397773,0.47,0.0171,7.000,0.067,-11.919,0.000,0.044,122.569,,https://api.spotify.com/v1/tracks/5UuikgHTxSRFRnC0zXx10i,0.701
4572.000,0Rp4akmfqBTpbDM6EoqtNy,Won't Get Fooled Again - Original Album Version,0.233,0.685,511293,0.806,0.728,2.000,0.105,-12.151,1.000,0.0497,134.889,,https://api.spotify.com/v1/tracks/0Rp4akmfqBTpbDM6EoqtNy,0.31
4573.000,3IOQZRcEkplCXg6LofKqE9,Iron Man - Remastered Version,0.00349,0.336,355304,0.792,0.00178,9.000,0.0437,-10.875,1.000,0.0848,155.588,,https://api.spotify.com/v1/tracks/3IOQZRcEkplCXg6LofKqE9,0.425
4574.000,43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back in Town,0.234,0.445,266720,0.706,0.000252,8.000,0.205,-9.803,1.000,0.0461,80.823,,https://api.spotify.com/v1/tracks/43DeSV93pJPT4lCZaWZ6b1,0.768
4575.000,5SZ6zX4rOrEQferfFC2MfP,Walk This Way,0.0114,0.653,220400,0.73,1.03E-05,5.000,0.0754,-10.613,1.000,0.043,108.705,,https://api.spotify.com/v1/tracks/5SZ6zX4rOrEQferfFC2MfP,0.894
4576.000,1r3kj1yMff7ilIsR7hpvUo,Maggie May - Remastered Version,0.717,0.62,345680,0.559,0.433,2.000,0.133,-10.568,1.000,0.0369,129.401,,https://api.spotify.com/v1/tracks/1r3kj1yMff7ilIsR7hpvUo,0.527
4577.000,1bp2IO61zbQrbWNmKKxg3f,The Joker,0.394,0.424,264504,0.446,3.78E-06,5.000,0.16,-9.618,1.000,0.0525,165.158,,https://api.spotify.com/v1/tracks/1bp2IO61zbQrbWNmKKxg3f,0.794
4578.000,54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered,0.688,0.692,122067,0.488,0,11.000,0.4,-7.282,0.000,0.104,81.4,,https://api.spotify.com/v1/tracks/54flyrjcdnQdco7300avMJ,0.51
4579.000,5p3JunprHCxClJjOmcLV8G,Walk On the Wild Side,0.683,0.575,254173,0.318,0.000202,0.000,0.0934,-16.729,1.000,0.109,104.522,,https://api.spotify.com/v1/tracks/5p3JunprHCxClJjOmcLV8G,0.385
4580.000,61UuPxxYUvacEH6SHIK3sU,Brown Sugar,0.215,0.641,228667,0.927,0.00029,0.000,0.045,-3.532,1.000,0.0351,128.606,,https://api.spotify.com/v1/tracks/61UuPxxYUvacEH6SHIK3sU,0.966
4581.000,3LQPTJEqOfljGBxmpgUnoC,American Woman - Remastered,0.146,0.55,307493,0.726,0.00608,2.000,0.428,-8.51,1.000,0.0516,92.697,,https://api.spotify.com/v1/tracks/3LQPTJEqOfljGBxmpgUnoC,0.37
4582.000,5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,0.0029,0.333,308120,0.927,0.000211,9.000,0.297,-8.55,0.000,0.0733,141.47,,https://api.spotify.com/v1/tracks/5QTxFnGygVM4jFQiBovmRo,0.382
4583.000,5IRWgQiN0c2i4U97iE3OoY,Heart of Gold,0.212,0.542,187013,0.444,0.0519,4.000,0.102,-11.567,0.000,0.0295,171.719,,https://api.spotify.com/v1/tracks/5IRWgQiN0c2i4U97iE3OoY,0.827
4584.000,4MZEZz8MqVgvIMXU6AVP22,Running On Empty,0.006,0.531,298093,0.948,0.0117,9.000,0.694,-5.438,1.000,0.0568,136.891,,https://api.spotify.com/v1/tracks/4MZEZz8MqVgvIMXU6AVP22,0.498
4585.000,6cr6UDpkjEaMQ80OjWqEBQ,Sultans Of Swing,0.0632,0.73,350400,0.868,0.0661,5.000,0.318,-7.325,1.000,0.0288,148.217,,https://api.spotify.com/v1/tracks/6cr6UDpkjEaMQ80OjWqEBQ,0.923
4586.000,3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",0.386,0.602,281613,0.522,1.44E-05,10.000,0.0941,-9.031,1.000,0.0285,136.637,,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,0.36
4587.000,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster For Digital; 2004 Remaster,0.0644,0.828,257800,0.492,0.00428,0.000,0.128,-9.744,1.000,0.0276,120.151,,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,0.789
4588.000,7ccI9cStQbQdystvc6TvxD,We Are The Champions - Remastered 2011,0.389,0.467,179200,0.486,0,10.000,0.121,-6.645,1.000,0.0274,95.205,,https://api.spotify.com/v1/tracks/7ccI9cStQbQdystvc6TvxD,0.184
4589.000,4Ich2datyOWMWvdNjksBDT,You Ain't Seen Nothing Yet,0.000199,0.479,232467,0.512,0.0164,11.000,0.123,-12.462,0.000,0.0382,118.953,,https://api.spotify.com/v1/tracks/4Ich2datyOWMWvdNjksBDT,0.795
4590.000,7K6xMPtAjTuLPNlJMLf5bS,"Another Brick in the Wall, Pt. 1",0.937,0.617,192146,0.0457,0.641,0.000,0.0991,-26.401,1.000,0.0344,99.48,,https://api.spotify.com/v1/tracks/7K6xMPtAjTuLPNlJMLf5bS,0.0967
4591.000,0YveezON7jpiaHA8fnUHxN,Roundabout - Remastered Version,0.0682,0.41,510573,0.761,0.0077,4.000,0.0758,-9.453,0.000,0.0687,132.889,,https://api.spotify.com/v1/tracks/0YveezON7jpiaHA8fnUHxN,0.391
4592.000,2Q7LpkYrS0PBpoq3iCqypa,Ramblin' Man,0.488,0.309,288160,0.831,0.00304,1.000,0.286,-8.288,1.000,0.036,181.145,,https://api.spotify.com/v1/tracks/2Q7LpkYrS0PBpoq3iCqypa,0.934
4593.000,3LcYYV9ozePfgYYmXv0P3r,Fire And Rain,0.499,0.611,200579,0.35,7.84E-06,5.000,0.0844,-14.48,1.000,0.0356,76.064,,https://api.spotify.com/v1/tracks/3LcYYV9ozePfgYYmXv0P3r,0.36
4594.000,0qdQUeKVyevrbKhAo0ibxS,My Sweet Lord,0.0794,0.538,281227,0.704,0,1.000,0.0867,-8.904,0.000,0.0332,120.963,,https://api.spotify.com/v1/tracks/0qdQUeKVyevrbKhAo0ibxS,0.583
4595.000,3qiyyUfYe7CRYLucrPmulD,Baba O'Riley,0.287,0.494,300000,0.722,0.186,5.000,0.283,-8.373,1.000,0.0347,117.312,,https://api.spotify.com/v1/tracks/3qiyyUfYe7CRYLucrPmulD,0.156
4596.000,0a4agFmqHXxcZl1nho1BxM,Heart Of Glass - Special Mix,0.015,0.694,275733,0.577,0.00836,4.000,0.0853,-14.63,1.000,0.0308,114.478,,https://api.spotify.com/v1/tracks/0a4agFmqHXxcZl1nho1BxM,0.845
4597.000,1HOMkjp0nHMaTnfAkslCQj,My Sharona,0.0589,0.586,295400,0.7,0.00125,0.000,0.0318,-9.558,1.000,0.0363,147.245,,https://api.spotify.com/v1/tracks/1HOMkjp0nHMaTnfAkslCQj,0.897
4598.000,5Wj1rJnCLpMHdLaxsFtJLs,Bennie And The Jets - Remastered 2014,0.238,0.668,322549,0.678,6.29E-06,0.000,0.527,-8.015,1.000,0.0496,132.584,,https://api.spotify.com/v1/tracks/5Wj1rJnCLpMHdLaxsFtJLs,0.778
4599.000,5ZYvcJ04ccUw2Matbnmu0U,Baby Hold On,0.154,0.642,210827,0.641,1.23E-06,2.000,0.0475,-12.444,1.000,0.049,120.316,,https://api.spotify.com/v1/tracks/5ZYvcJ04ccUw2Matbnmu0U,0.85
4600.000,6Vcwr9tb3ZLO63F8DL8cqu,Tangled up in Blue,0.414,0.421,341627,0.661,1.16E-06,9.000,0.0962,-13.126,1.000,0.0433,100.965,,https://api.spotify.com/v1/tracks/6Vcwr9tb3ZLO63F8DL8cqu,0.554
4601.000,3KhF2YiNpJvGpfiCW45R6D,Runnin' With The Devil - 2015 Remastered Version,0.148,0.472,214960,0.9,0.000297,8.000,0.34,-6.406,0.000,0.0582,95.826,,https://api.spotify.com/v1/tracks/3KhF2YiNpJvGpfiCW45R6D,0.42
4602.000,5H8xFHau0x3PI1CssO6EaX,2112: Overture / The Temples Of Syrinx / Discovery / Presentation / Oracle / Soliloquy / Grand Finale - Medley,0.0787,0.345,1233667,0.795,0.00165,2.000,0.18,-7.44,1.000,0.108,134.141,,https://api.spotify.com/v1/tracks/5H8xFHau0x3PI1CssO6EaX,0.189
4603.000,0WNGPpmWqzPnk0psUhJ3SX,All the Young Dudes,0.208,0.429,211067,0.668,0,4.000,0.538,-7.539,0.000,0.044,77.737,,https://api.spotify.com/v1/tracks/0WNGPpmWqzPnk0psUhJ3SX,0.398
4604.000,2ZMEdXxVSRfMshCDBMjt0o,All Right Now,0.00966,0.786,334000,0.481,0,2.000,0.0954,-11.236,1.000,0.114,119.854,,https://api.spotify.com/v1/tracks/2ZMEdXxVSRfMshCDBMjt0o,0.785
4605.000,4cKJsZuzbNBpdxeMC9pBQG,Backstreets,0.201,0.225,390147,0.889,0.734,7.000,0.379,-4.371,1.000,0.0337,96.02,,https://api.spotify.com/v1/tracks/4cKJsZuzbNBpdxeMC9pBQG,0.599
4606.000,3Pu3IChaAoa5EjgUBv5F6x,Ballroom Blitz,0.0821,0.644,246573,0.799,0.00154,4.000,0.055,-10.856,0.000,0.0598,108.382,,https://api.spotify.com/v1/tracks/3Pu3IChaAoa5EjgUBv5F6x,0.889
4607.000,2ZOTtG7v1OrSNs6EINIGb4,Black Betty,0.018,0.465,237893,0.865,0.00135,11.000,0.0769,-9.573,0.000,0.098,117.528,,https://api.spotify.com/v1/tracks/2ZOTtG7v1OrSNs6EINIGb4,0.677
4608.000,77oU2rjC5XbjQfNe3bD6so,Beast Of Burden - Remastered,0.387,0.787,265173,0.877,0.00065,1.000,0.0387,-3.822,0.000,0.032,100.61,,https://api.spotify.com/v1/tracks/77oU2rjC5XbjQfNe3bD6so,0.837
4609.000,1H4idkmruFoJBg1DvUv2tY,Band On The Run - Remastered 2010,0.0832,0.479,313027,0.601,0.00142,7.000,0.11,-8.806,1.000,0.0318,124.966,,https://api.spotify.com/v1/tracks/1H4idkmruFoJBg1DvUv2tY,0.669
